area,caracteristicas,descripcion,estrato,numero_baños,numero_habitaciones,precio,tipo_inmueble,tipo_operacion,titulo,ubicacion
,"Aparcadero,Gas natural,Cuarto de servicio","¡No pierdas la oportunidad de vivir en el norte de la ciudad con una vista inigualable! Atos Inmobiliaria tiene en venta un hermoso apartamento ubicado a la salida para Paipa. Consta de tres habitaciones, dos baños, estudio, sala comedor, cocina integral y zona de ropas. Además, cuenta con parqueadero y depósito para mayor comodidad y almacenamiento. El apartamento cuenta con puertas en madera de piso a techo, pisos laminados en madera y lámparas LED, lo que le brinda un ambiente cálido y moderno. Con una excelente iluminación natural y una vista al oriente, este apartamento de 73 m2 es perfecto para aquellos que buscan tranquilidad y un estilo de vida en una zona privilegiada de la ciudad. ¡No esperes más para agendar una visita y conocer tu próximo hogar! El valor de venta es de $250.000.000. Comunícate con Atos Inmobiliaria para obtener más información y asegurar esta increíble oportunidad de adquirir un apartamento con vistas panorámicas y todo lo que necesitas.",,,,"$ 250.000.000
                        ",,,"
            ","Cómbita, Cómbita, Boyacá "
,"Aparcadero,Gas natural","¿Buscas lujo, comodidad y estilo de vida en un solo lugar? Atos Inmobiliaria tiene justo lo que necesitas. Este hermoso apartamento de 95 m2 en el exclusivo edificio Entreparques es la opción ideal para ti. Ubicado a pocos pasos del centro comercial Boulevard y Unicentro, este apartamento cuenta con una cocina integral, sala, comedor, estudio abierto, despensa, dos habitaciones y dos baños, patio de ropas y adicionalmente una chimenea móvil en alcohol para esas noches frías de invierno.Además, el edificio cuenta con una piscina, gimnasio, salón social, zona BBQ y parqueadero de visitantes para tu mayor comodidad. No dejes pasar esta oportunidad única de vivir en uno de los lugares más exclusivos de la ciudad. ¡Contáctanos ahora y conviértete en el dueño de este increíble apartamento! Vive la vida que mereces con Atos Inmobiliaria.",,,,"$ 420.000.000
                        ",,,"
            ","Remansos de Santa Ines, Tunja, Tunja, Boyacá "
,,Magnífico lote en el bario Villa Trinidad.,,,,"$ 135.000.000
                        ",,,"
            ","Bolívar, Tunja, Boyacá "
,,"Atos vende espectacular lote con uso de suelos para vivienda multifamiliar, bifamiliar, Comercio o Industria.",,,,"$ 680.000.000
                        ",,,"
            ","La Fuente-Calleja-Trigales, Tunja, Boyacá "
,,"Hermoso apartamento para estrenar ubicado al norte de la ciudad. Consta de: 2 alcobas, 2 baños, área de ropas, terraza de 19 M2 la cual se entrega con grama sintética, cocina integral, barra de desayunos, con deposito de 4 x 4 M2. Opción de parqueadero doble por un valor de $ 38.000.000, excelente iluminación.",,,,"$ 250.000.000
                        ",,,"
            ","Tunja, Boyacá "
,,"Casa de 3 Niveles ubicada muy cerca de la UPTC de la Ciudad de Tunja, en el Primer Nivel: Garaje cubierto, Sala comedor, Cocina Integral, Baño Social, Zona de Ropas.  Segundo Nivel: 3 Habitaciones con closet, Estudio, Baño Social, Sala de Estar. Tercer Nivel: Habitación Principal con baño privado, jacuzzi, cuarto auxiliar y Altillo con Terraza.",,,,"$ 480.000.000
                        ",,,"
            ","Tunja, Boyacá "
,,"Hermosa casa apta para construir 6 pisos como apartamentos. Consta de 2 apartamentos que tienen: 1. Piso: Garaje, sala comedor, cocina común, baño, patio 2 habitaciones. 2. Piso: garaje, sala comedor, cocina común, zona de ropas , 3 habitaciones y 1 baño.",,,,"$ 278.000.000
                        ",,,"
            ","Tunja, Boyacá "
,,"¡Excelente oportunidad! Casa antigua comercial en el centro de la ciudad con magnífica ubicación. La casa cuenta con un área plana de lote, 200 metros cuadrados de lote y un área construida  de 146 metros cuadrados. El inmueble tiene un uso residencial para desarrollar proyecto multifamiliar, modalidad de tratamiento, conservación de tipo arquitectónico con dimensiones de 10 metros de frente y 20 de fondo.",,,,"$ 250.000.000
                        ",,,"
            ","San Ignacio, Tunja, Boyacá "
,Aparcadero,"Se vende hermosa casa de tres pisos dos aptos independientes, uno ubicado en el primer piso y otro dúplex en segundo y tercer piso  en la ciudad de Tunja, cuenta con grandes espacios y una excelente iluminación natural, consta de 5 habitaciones amplias, 3 baños, balcón grande, zona de ropas con marquesina y excelentes acabados.",,,,"$ 330.000.000
                        ",,,"
            ","Asis Boyacense, Tunja, Boyacá "
,Gas natural,"¡Descubre tu nuevo hogar en el sur de la ciudad! Este encantador apartamento de tres habitaciones, dos baños, sala comedor, cocina integral y patio de ropas te espera. Disfruta de comodidad y funcionalidad en cada rincón de este espacio. ¡No pierdas la oportunidad de hacerlo tuyo! Contáctanos ahora mismo y comienza una nueva etapa en tu vida. ¡Tu nuevo hogar te espera!",,,,"$ 145.000.000
                        ",,,"
            ","La Florida, Tunja, Tunja, Boyacá "
,Aparcadero,"Hermosa casa con excelentes terminados. Cuenta con: Sala comedor, Garaje, baño, cocina integral, patio de ropas, portón eléctrico, puerta de acceso  de seguridad. 2. Piso: 3 habitaciones, baño principal, baño de habitaciones  y hall de habitaciones. 3. piso: Estudio, habitación principal con Vestier , baño privado, Vestier, terraza y estudio.",,,,"$ 650.000.000
                        ",,,"
            ","Los Cristales, Tunja, Boyacá "
,"Aparcadero,Gas natural","DIANTHUS es un Condominio residencial familiar que está ubicado a 200 metros del corredor de la avenida universitaria, el Proyecto consta de 22 unidades de vivienda unifamiliar de dos pisos, además dentro de sus amenidades se puede disfrutar de Salón de Eventos, Sala de Negocios, Terraza pasiva, Zonas verdes infantiles, Parque de mascotas, Portería tipo Hotel y amplia sala de espera.El Proyecto está alineado a diversos objetivos y metas de desarrollo sostenible, dentro de los cuales tenemos: -Salud y Bienestar-Agua limpia y saneamiento-Energía asequible y no contaminante-Producción de energía solar en sitio-Entre otros.Descripción de la Casa:Cada Vivienda contará con 4 habitaciones con sistema de calefacción por piso (con eficiencia energética), 4 baños, Jardín interior, Jardín lateral, Jardín Frontal, Zona BBQ, 3 Parqueaderos, Terraza en la Habitación Principal, Sala Comedor, Cocina Integral, Chimenea y Cava de vinos.",,,,"$ 873.423.250
                        ",,,"
            ","Tunja, Boyacá "
,"Aparcadero,Gas natural,Cuarto de servicio","¡No te pierdas la oportunidad de vivir en el norte de la ciudad con una vista inigualable! Atos Inmobiliaria te ofrece en venta este hermoso apartamento ubicado a la salida para Paipa. Consta de tres habitaciones, dos baños, sala comedor, cocina integral y zona de ropas. Además, tiene dos parqueaderos y dos depósitos para mayor comodidad y almacenamiento. Con una excelente vista al oriente, este apartamento de 60.75 m2 es ideal para aquellos que buscan tranquilidad y estilo de vida en una zona privilegiada de la ciudad. ¡No esperes más para agendar una visita y conocer tu próximo hogar! El valor de venta es de $230.000.000.",,,,"$ 235.000.000
                        ",,,"
            ","Cómbita, Cómbita, Boyacá "
,,lote amplio para construcción en conjunto cerrado de la ciudad de Tunja ubicado al norte en un sector exclusivo perfecto para construcción,,,,"$ 130.000.000
                        ",,,"
            ","La Esmeralda, Tunja, Boyacá "
,Aparcadero,"Atos Inmobiliaria tiene disponible para la venta un consultorio ubicado en el norte de la ciudad, específicamente en el edificio Teresa Cori, en el barrio Las Quintas. Este consultorio tiene un área de 17.4m² y se encuentra actualmente arrendado por contrato a la Clínica Compensar. Además, incluye una plaza de parqueadero. Si estás interesado en adquirir este consultorio como inversión o para tu práctica profesional, te invitamos a ponerte en contacto con Atos Inmobiliaria para obtener más detalles y coordinar una visita. Esta puede ser una excelente oportunidad para inversores o profesionales de la salud que buscan un espacio estratégico en una ubicación reconocida.",,,,"$ 138.000.000
                        ",,,"
            ","La Duena, Tunja, Tunja, Boyacá "
,,"Hermosa casa con apartamento incluido en el centro de la ciudad. Excelente iluminación. Consta de: 1. Nivel: Sala comedor y cocina integral. 2. Nivel: 1 habitación, baño y patio de ropas. 3. Nivel: 2 habitaciones y estudio.El apartamento posee: 3 habitaciones, sala comedor, cocina, balo y patio de ropas.",,,,"$ 230.000.000
                        ",,,"
            ","Tunja, Boyacá "
,,"Se vende hermosa casa al norte de la ciudad. Consta de: 1 piso: sala, comedor, cocina integral, patio de ropas, 2 baños, cuarto de servicio.2 piso: estudio, 3 alcobas, 2 baños.3 piso: 3 alcobas, 1 baño, 1 bodega, star de tv",,,,"$ 460.000.000
                        ",,,"
            ","Santa Inés, Tunja, Boyacá "
,Aparcadero,"DIANTHUS es un Condominio residencial familiar que está ubicado a 200 metros del corredor de la avenida universitaria, el Proyecto consta de 22 unidades de vivienda unifamiliar de dos pisos, además dentro de sus amenidades se puede disfrutar de Salón de Eventos, Sala de Negocios, Terraza pasiva, Zonas verdes infantiles, Parque de mascotas, Portería tipo Hotel y amplia sala de espera. El Proyecto está alineado a diversos objetivos y metas de desarrollo sostenible, dentro de los cuales tenemos: -Salud y Bienestar -Agua limpia y saneamiento -Energía asequible y no contaminante -Producción de energía solar en sitio -Entre otros. Descripción de la Casa: Cada Vivienda contará con 4 habitaciones con sistema de calefacción por piso (con eficiencia energética), 4 baños, Jardín interior, Jardín lateral, Jardín Frontal, Zona BBQ, 3 Parqueaderos, Terraza en la Habitación Principal, Sala Comedor, Cocina Integral, Chimenea y Cava de vinos.",,,,"$ 878.663.250
                        ",,,"
            ","Tunja, Tunja, Boyacá "
,,"Atos Inmobiliaria tiene disponible para venta un local comercial con bodega en sótano en una ubicación privilegiada en pleno centro de la ciudad, a pocas cuadras de la Plaza de Bolívar. Este local cuenta con un área de 48 m2 y dispone de un baño para su comodidad. La bodega, ubicada en el sótano, también cuenta con un baño.Esta es una excelente oportunidad para invertir en un local comercial en una ubicación estratégica con alta afluencia de público y generar ingresos de manera inmediata. No pierdas la oportunidad de adquirir este local comercial y comenzar a obtener rentas en el corto plazo. Contáctanos hoy mismo para más información.",,,,"$ 350.000.000
                        ",,,"
            ","Centro, Tunja, Tunja, Boyacá "
,Aparcadero,"Hermosa casa de 3 niveles esquinera, ubicada al norte de la ciudad. Consta de:1 Nivel: Sala - comedor, cocina integral, chimenea, garaje, área de ropas, baño social, cuarto y baño de servicio.2 Nivel: 3 habitaciones con closets, baño privado, baño auxiliar y sala de TV 3 Nivel: 2 habitaciones con closet, 1 baño, sala de TV y estudio",,,,"$ 460.000.000
                        ",,,"
            ","Remansos de Santa Ines, Tunja, Tunja, Boyacá "
,,"Se vende apartamento dúplex. Consta de: 1 planta: Cocina integral, zona de lavado, comedor, sala, 2 habitaciones 2 baños. 2 planta : Habitación con baño privado y jacuzzi, 2 closet, terraza con zona BBQ, techo corredizo. Cuenta con parqueadero propio cubierto y 2 depósitos",,,,"$ 420.000.000
                        ",,,"
            ","Tunja, Boyacá "
,Aparcadero,"Atos Inmobiliaria presenta un apartamento en venta en Altos de Capitolio, ubicado en el norte de la ciudad. Este apartamento tiene un área de 65.02 m2 y cuenta con 3 habitaciones, dos baños, sala comedor, cocina integral, zona de ropas y parqueadero. No pierdas la oportunidad de adquirir esta propiedad en una ubicación privilegiada. ¡Contáctanos para más detalles y concreta tu inversión!",,,,"$ 198.000.000
                        ",,,"
            ","Tunja, Tunja, Boyacá "
,,"Se vende local de 190 M2, consta de espacio libre y 2 baños, tiene  2 entradas. Actualmente se encuentra con contrato de arriendo, excelente oportunidad de inversión",,,,"$ 300.000.000
                        ",,,"
            ","Asis Boyacense, Tunja, Boyacá "
,"Aparcadero,Gas natural","Con una excelente ubicación en el Norte de Tunja! Hermosa casa de tres niveles, cuenta con sala/comedor, cocina integral, zona de ropas, garaje, estudio, cuatro habitaciones, tres baños y terraza.Excelentes acabados.",,,,"$ 350.000.000
                        ",,,"
            ","Asis Boyacense, Tunja, Boyacá "
,"Aparcadero,Gas natural","Amplia casa en sector norte de tunja, excelente estado con buenos acabados, cuenta con cinco habitaciones, dos baños, sala comedor, cocina integral, sector exclusivo de la ciudad con cercanía a centros comerciales, colegios y universidades.",,,,"$ 410.000.000
                        ",,,"
            ","Santa Inés, Tunja, Boyacá "
,"Aparcadero,Gas natural","Casa  ubicada  cerca a la Universidad Pedagógica y tecnológica de Colombia en Tunja (UPTC)  tiene tres habitaciones , dos baños , un  parqueadero  cubierto , chimenea ,  estudio , deposito , baño de servicio ,cocina integral. Para mayor información comunicarse con Marcela Bautista al celular 321210----",,,,"$ 311.000.000
                        ",,,"
            ","Centro Histórico, Tunja, Boyacá "
,,"Espectacular lote campestre en zona exclusiva de la ciudad, con excelente ubicación que hace que tenga la mayor valorización en la ciudad. Con dimensiones de 18 M2 de frente por 34.50 M2 de fondo aproximadamente. ¡No te lo puedes perder!",,,,"$ 425.000.000
                        ",,,"
            ","La Duena, Tunja, Tunja, Boyacá "
,,,,,,,,,,
,,,,,,,,,,
288 m²,"Aparcadero,Cuarto de servicio,Depósito,Balcón,Gas natural","288mt mas 75 mt de terrazas (tres terrazas, y dos balcones)

3 cuartos cada uno con su baño uno de servicio tambien con baño

Un baño social

2 estudiad

4 depositos 

4 park",,,,"$ 2.850.000.000
                        ",,,"
            ","Hunzahua, Tunja, Tunja, Boyacá "
